id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2,diff
70,1,5,1452.0,1505.0,1157.0,1320.0,0.2484,8,1.8436,1.716957142857143,1.0,1.0,1.0,1.0,1.0,1452_1469_1471_1485_1486_1487_1501_1505,1157_1187_1215_1246_1248_1275_1307_1320,_1.6486_0.8807_2.0193_2.115_2.2666_1.2449_1.8436_-1,0.1481481481481481,0.048780487804878,2,1,1.0
71,1,5,672.0,666.0,199.0,206.0,0.099,5,2.2005,2.0657400000000004,0.75,1.0,1.0,1.0,1.0,672_669_668_667_666,199_203_204_205_206,_2.2005_2.6745_1.6363_2.503_1.3144,0.7142857142857143,0.625,1,1,1.0
73,1,6,2681.0,2739.0,439.0,646.0,0.0189,33,1.5798,1.7705148148148144,0.9565217391304348,1.0,1.0,1.0,1.0,2681_2684_2685_2686_2687_2691_2692_2693_2696_2699_2702_2703_2704_2705_2708_2710_2712_2713_2714_2718_2720_2721_2722_2725_2727_2728_2729_2730_2731_2732_2733_2738_2739,439_446_454_456_481_492_493_494_500_502_509_511_516_521_542_550_552_554_560_585_588_594_598_604_614_620_621_624_625_627_629_645_646,_1.2096_1.6493_1.7614_-1_2.0174_-1_1.6119_1.4911_-1_1.8914_-1_-1_1.5087_1.2249_2.2585_2.1721_1.2752_1.5193_1.8715_3.9529_1.2978_1.462_1.5798_-1_2.999_2.4767_1.3846_1.3895_1.3912_1.248_1.3615_2.1934_1.6052,0.559322033898305,0.1586538461538461,4,1,1.0
74,1,6,144.0,181.0,2327.0,2389.0,0.0088,18,1.418,1.5557411764705884,1.0,1.0,1.0,1.0,1.0,144_145_149_150_151_153_154_155_156_167_169_170_171_174_175_177_179_181,2327_2328_2342_2345_2351_2357_2358_2359_2362_2364_2369_2375_2376_2378_2383_2385_2388_2389,_1.0599_1.3679_1.418_1.4789_1.7198_1.9505_1.565_1.8819_1.4838_1.272_1.1397_1.409_2.7157_0.9872_1.3751_2.297_1.3262_-1,0.4736842105263157,0.2857142857142857,1,1,1.0
75,1,6,1384.0,1342.0,16.0,150.0,0.0374,18,1.4794,1.646235294117647,1.0,1.0,1.0,1.0,1.0,1384_1380_1377_1376_1372_1371_1370_1367_1365_1359_1356_1354_1352_1349_1346_1345_1343_1342,16_23_24_26_29_30_31_35_41_50_66_75_78_108_114_142_148_150,_1.5366_1.3476_1.2088_1.2029_1.3956_1.3738_1.4942_1.471_1.5999_1.5779_1.5151_0.9546_2.8264_1.4794_1.4335_2.245_3.3237_-1,0.4186046511627907,0.1333333333333333,1,1,1.0
76,1,6,2588.0,2601.0,362.0,413.0,0.0017,11,2.3906,2.2867777777777776,1.0,1.0,1.0,1.0,1.0,2588_2589_2593_2594_2595_2596_2597_2598_2599_2600_2601,362_363_377_380_381_388_407_409_411_412_413,_3.7643_-1_1.7994_-1_2.3906_1.3514_1.4314_1.9942_2.454_2.5161_2.8796,0.7857142857142857,0.2115384615384615,4,1,1.0
77,1,6,142.0,83.0,2077.0,2171.0,0.0982,13,1.6885,2.089125,0.8461538461538461,0.8461538461538461,0.9230769230769232,1.0,1.0,142_141_140_139_134_131_128_126_123_122_121_84_83,2077_2092_2097_2106_2126_2130_2134_2142_2143_2152_2154_2170_2171,_1.5771_3.0136_-1_2.2338_1.1123_1.5736_1.7136_1.3719_4.5776_1.6634_1.1607_2.0221_3.0498,0.2166666666666666,0.1368421052631579,1,1,1.0
78,1,6,2783.0,2812.0,667.0,734.0,0.0324,11,1.13205,1.2369874999999997,1.0,1.0,1.0,1.0,1.0,2783_2784_2785_2786_2787_2788_2790_2792_2793_2811_2812,667_670_679_690_692_700_703_705_708_728_734,_0.8525_-1_1.0207_-1_1.1349_-1_1.0367_1.6481_1.1292_1.8251_1.2487,0.3666666666666666,0.1617647058823529,4,1,1.0
79,1,6,2614.0,2665.0,135.0,233.0,0.1223,12,1.7264,1.94749,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,2614_2615_2620_2624_2625_2626_2627_2648_2655_2656_2659_2665,135_136_138_145_147_150_152_188_213_220_230_233,_1.7017_1.1111_1.4449_1.4817_-1_-1_1.4001_3.9324_2.1769_1.9888_1.7511_2.4862,0.2307692307692307,0.1212121212121212,4,1,1.0
80,1,6,2479.0,2464.0,1827.0,1885.0,0.0182,9,1.71935,1.7070666666666665,1.0,1.0,1.0,1.0,1.0,2479_2478_2477_2476_2475_2473_2466_2465_2464,1827_1828_1838_1848_1852_1857_1860_1862_1885,_1.2541_-1_1.5156_-1_-1_1.565_1.8737_2.0725_1.9615,0.5625,0.1525423728813559,4,1,1.0
81,1,6,83.0,101.0,2177.0,2235.0,0.1207,9,1.9295,1.9471625,0.7142857142857143,1.0,1.0,1.0,1.0,83_84_85_88_94_95_99_100_101,2177_2178_2184_2197_2216_2227_2231_2232_2235,_1.8488_3.1297_2.0102_2.1112_1.5382_1.0584_2.4134_-1_1.4674,0.4736842105263157,0.1525423728813559,1,1,1.0
82,1,6,2740.0,2818.0,828.0,899.0,0.163,9,1.67555,1.583825,1.0,1.0,1.0,1.0,1.0,2740_2742_2743_2747_2752_2771_2782_2816_2818,828_831_842_860_875_882_886_891_899,_1.2458_1.7403_1.7255_-1_0.9288_1.6935_1.3083_1.6576_2.3708,0.1139240506329113,0.125,4,1,1.0
83,1,6,309.0,301.0,1947.0,1976.0,0.0266,6,1.4661499999999998,1.4494166666666668,0.8333333333333334,1.0,1.0,1.0,1.0,309_308_305_303_302_301,1947_1953_1954_1973_1974_1976,_1.4519_1.5179_0.9922_1.4347_1.8194_1.4804,0.6666666666666666,0.2,1,1,1.0
84,1,6,1304.0,1334.0,338.0,413.0,0.0897,7,2.3336,2.1778857142857144,1.0,1.0,1.0,1.0,1.0,1304_1320_1321_1322_1325_1333_1334,338_347_350_360_361_377_413,_2.3336_1.2235_1.7821_2.4585_1.4521_3.207_2.7884,0.2258064516129032,0.0921052631578947,1,1,1.0
85,1,6,284.0,264.0,2044.0,2072.0,0.0743,6,1.5029,2.03752,0.8333333333333334,1.0,1.0,1.0,1.0,284_276_273_271_269_264,2044_2045_2059_2061_2070_2072,_1.3345_1.5029_3.0759_2.8675_-1_1.4068,0.2857142857142857,0.2068965517241379,1,1,1.0
86,1,6,249.0,237.0,2021.0,2059.0,0.1751,6,1.1296,1.1885,0.8,0.8,0.8,1.0,1.0,249_248_246_244_243_237,2021_2025_2026_2034_2035_2059,_0.8673_1.2922_1.1296_1.6393_1.0141_-1,0.4615384615384615,0.1538461538461538,1,1,1.0
89,1,6,2507.0,2493.0,1990.0,2013.0,0.0399,5,2.40105,2.40105,0.6,0.8,0.8,1.0,1.0,2507_2506_2504_2503_2493,1990_1997_2006_2007_2013,_-1_2.3805_-1_2.4216_-1,0.3333333333333333,0.2083333333333333,4,1,1.0
90,1,6,1261.0,1286.0,708.0,773.0,0.1531,6,1.7889499999999998,2.1206,0.6,0.8,1.0,1.0,1.0,1261_1262_1266_1284_1285_1286,708_720_722_754_760_773,_1.0863_1.6133_3.8182_-1_-1_1.9646,0.2307692307692307,0.0909090909090909,1,1,1.0
91,1,6,2530.0,2555.0,1404.0,1496.0,0.159,6,1.8303,1.9129833333333337,1.0,1.0,1.0,1.0,1.0,2530_2532_2537_2540_2552_2555,1404_1419_1424_1435_1470_1496,_1.2906_1.9487_2.2173_1.7119_1.2664_3.043,0.2307692307692307,0.064516129032258,4,1,1.0
93,1,6,1280.0,1318.0,222.0,280.0,0.1767,5,1.8032,1.74215,1.0,1.0,1.0,1.0,1.0,1280_1288_1292_1305_1318,222_237_239_277_280,_-1_1.2129_1.8197_1.7867_2.1493,0.1282051282051282,0.0847457627118644,1,1,1.0
94,1,6,1012.0,1007.0,1721.0,1773.0,0.0914,5,-1.0,-1.0,0.25,0.25,0.25,0.5,1.0,1012_1011_1009_1008_1007,1721_1722_1757_1772_1773,_-1_-1_-1_-1_-1,0.8333333333333334,0.0943396226415094,1,1,1.0
96,1,7,397.0,312.0,1674.0,1919.0,0.0345,37,1.57285,1.6740031250000005,0.9705882352941176,1.0,1.0,1.0,1.0,397_396_395_393_392_391_390_389_388_383_382_380_377_374_371_370_366_365_362_361_356_353_349_348_347_339_338_334_333_332_331_330_328_324_317_315_312,1674_1679_1682_1683_1684_1686_1692_1696_1699_1736_1742_1744_1745_1764_1770_1780_1783_1787_1792_1793_1798_1803_1823_1830_1857_1868_1873_1883_1884_1885_1886_1888_1903_1905_1911_1913_1919,_1.8442_1.335_1.0125_1.3914_1.0677_-1_-1_1.6183_1.8889_1.3256_3.2304_1.3573_1.602_2.7177_1.8775_-1_1.2485_1.404_2.4179_1.8152_1.9023_1.5363_1.9542_1.2464_1.2007_1.3609_1.5276_-1_2.1116_2.1447_-1_1.3292_1.8274_1.5437_1.6104_2.0242_1.0944,0.4302325581395348,0.1504065040650406,1,1,1.0
97,1,7,446.0,486.0,1488.0,1598.0,0.1121,12,1.6634,1.758990909090909,0.7,0.8,0.9,0.9,1.0,446_447_456_458_460_467_473_474_478_479_481_486,1488_1496_1502_1511_1527_1529_1544_1551_1558_1577_1580_1598,_1.3486_1.4812_1.1192_1.2426_2.0217_1.6634_2.6382_1.5404_2.3192_-1_2.2911_1.6833,0.2926829268292683,0.1081081081081081,1,1,1.0
100,1,8,338.0,385.0,183.0,253.0,0.1888,7,2.6002,2.663066666666667,0.25,0.75,1.0,1.0,1.0,338_349_362_367_369_371_385,183_184_207_219_220_233_253,_-1_1.4861_3.1433_2.0857_2.546_2.6544_4.0629,0.1458333333333333,0.0985915492957746,1,1,1.0
101,1,9,2794.0,2799.0,555.0,560.0,0.0165,5,2.2385,2.2385,0.0,0.25,0.75,0.75,1.0,2794_2795_2796_2798_2799,555_556_558_559_560,_-1_1.4774_2.9996_-1_-1,0.8333333333333334,0.8333333333333334,4,1,1.0
103,1,9,2808.0,2798.0,555.0,560.0,0.1149,5,2.8465,2.8465,0.2,0.4,0.6,0.8,1.0,2808_2807_2806_2801_2798,555_556_558_559_560,_-1_2.4932_3.1998_-1_-1,0.4545454545454545,0.8333333333333334,4,1,1.0
105,10,1,539.0,614.0,2540.0,2693.0,0.0149,34,1.69585,1.8373214285714283,0.9310344827586208,0.9310344827586208,0.9655172413793104,0.9655172413793104,1.0,539_541_542_543_558_559_560_561_562_563_565_566_567_568_569_571_576_578_579_580_583_584_587_588_589_590_591_592_594_595_598_608_613_614,2540_2559_2564_2573_2589_2591_2592_2594_2595_2601_2603_2604_2605_2606_2613_2619_2624_2625_2627_2628_2631_2636_2640_2641_2642_2645_2646_2648_2659_2673_2677_2684_2687_2693,_1.6428_3.8074_1.0618_1.7882_2.0122_1.9529_2.9135_1.5843_1.7807_2.654_1.6448_-1_1.4351_1.1656_1.2346_2.2529_-1_1.5_1.3415_1.1395_1.4511_0.8415_1.822_1.3705_-1_1.7469_3.3146_2.4718_1.3229_2.4077_-1_-1_1.7842_-1,0.4473684210526316,0.2207792207792207,3,1,1.0
106,10,1,855.0,812.0,2155.0,2221.0,0.0045,25,1.5948,1.7269291666666666,0.9583333333333334,1.0,1.0,1.0,1.0,855_854_853_852_851_850_846_842_841_837_836_835_833_832_831_830_825_823_822_821_820_819_818_814_812,2155_2156_2163_2164_2165_2168_2172_2175_2179_2180_2182_2183_2186_2189_2193_2195_2200_2201_2202_2203_2205_2206_2210_2215_2221,_1.6097_1.4292_1.2594_1.3863_1.461_2.7937_0.8966_1.8227_1.9094_2.9229_-1_1.8217_2.0493_1.1975_1.5799_2.463_2.0141_2.2986_2.0701_1.3574_1.2025_1.3329_1.4121_1.3967_1.7596,0.5681818181818182,0.373134328358209,3,1,1.0
107,10,1,211.0,152.0,1894.0,1982.0,0.027,19,1.6129,1.9443941176470587,0.9285714285714286,1.0,1.0,1.0,1.0,211_205_185_178_176_174_173_171_170_169_166_165_164_161_158_157_156_153_152,1894_1905_1913_1915_1916_1917_1921_1933_1936_1937_1945_1947_1957_1958_1966_1967_1973_1974_1982,_1.1753_1.402_2.8445_-1_-1_1.455_2.3711_1.7196_2.9618_1.6235_2.7414_1.415_2.4439_1.3616_1.4631_3.9214_1.0673_1.4753_1.6129,0.3166666666666666,0.2134831460674157,3,1,1.0
108,10,1,619.0,635.0,2288.0,2329.0,0.0257,9,1.47125,1.6323875,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,619_620_623_626_631_632_633_634_635,2288_2298_2304_2306_2315_2316_2320_2323_2329,_1.8093_1.3409_1.6182_1.6016_1.2536_1.2293_3.0745_1.1317_-1,0.5294117647058824,0.2142857142857142,3,1,1.0
109,10,1,640.0,672.0,1181.0,1190.0,0.0393,6,1.97965,1.9991250000000005,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,640_648_651_652_653_672,1181_1183_1185_1187_1188_1190,_2.8917_-1_1.1455_2.0809_-1_1.8784,0.1818181818181818,0.6,3,1,1.0
110,10,1,639.0,676.0,510.0,559.0,0.1307,6,2.6684,2.8831800000000003,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,639_643_657_658_675_676,510_514_520_546_558_559,_5.6511_1.8814_-1_2.6684_2.7154_1.4996,0.1578947368421052,0.12,3,1,1.0
111,10,1,107.0,58.0,814.0,876.0,0.2092,6,2.11015,2.10655,1.0,1.0,1.0,1.0,1.0,107_97_81_63_59_58,814_821_858_872_874_876,_-1_1.5016_-1_2.7043_1.6691_2.5512,0.12,0.0952380952380952,3,1,1.0
114,10,12,535.0,518.0,2079.0,2116.0,0.0399,8,1.5932499999999998,1.5832999999999997,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0,535_534_533_528_526_520_519_518,2079_2082_2086_2092_2105_2107_2108_2116,_-1_1.5309_1.3084_1.6556_1.1711_1.7646_2.0692_-1,0.4444444444444444,0.2105263157894736,3,1,1.0
115,10,12,521.0,525.0,2096.0,2105.0,0.0458,5,1.692,1.770525,1.0,1.0,1.0,1.0,1.0,521_522_523_524_525,2096_2097_2099_2103_2105,_2.0382_-1_1.3458_2.4904_1.2077,1.0,0.5,3,1,1.0
116,10,13,720.0,773.0,560.0,757.0,0.019,30,1.6086,1.7766814814814813,0.9090909090909092,0.9545454545454546,0.9545454545454546,1.0,1.0,720_722_723_724_725_728_734_735_736_739_740_742_743_744_745_746_748_750_751_752_753_755_756_758_759_760_763_764_769_773,560_566_567_568_570_597_616_618_625_626_627_628_629_630_631_632_635_640_642_655_656_658_661_674_678_680_708_727_736_757,_1.9017_1.8936_1.5979_1.1603_2.3603_1.7583_2.3687_1.3822_2.5893_2.1872_1.1183_3.4855_1.2115_1.3081_1.4383_1.6186_1.3816_2.0908_1.0174_-1_3.043_2.0722_1.4264_2.1629_0.9528_-1_-1_1.4298_1.6086_1.4051,0.5555555555555556,0.1515151515151515,3,1,1.0
118,10,13,880.0,886.0,482.0,532.0,0.0137,6,1.6084,2.0393,0.75,0.75,1.0,1.0,1.0,880_881_882_884_885_886,482_483_488_510_519_532,_1.4065_2.068_1.3373_1.6084_-1_3.7763,0.8571428571428571,0.1176470588235294,3,1,1.0
119,10,13,1063.0,1090.0,367.0,453.0,0.2129,8,2.6045,2.4800500000000003,0.2,0.4,0.6,0.8,1.0,1063_1067_1068_1081_1083_1086_1088_1090,367_372_382_418_420_423_439_453,_2.678_-1_2.5416_-1_2.6674_-1_-1_2.0332,0.2857142857142857,0.0919540229885057,3,1,1.0
120,10,13,795.0,784.0,915.0,1007.0,0.2749,7,1.5415,1.9990142857142856,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,795_793_791_790_786_785_784,915_930_969_984_990_991_1007,_1.9762_2.1227_4.2591_1.4216_1.4026_1.2694_1.5415,0.5833333333333334,0.075268817204301,3,1,1.0
121,10,2,1220.0,1107.0,2330.0,2507.0,0.0386,37,1.6231,1.832545454545455,0.8846153846153846,0.9615384615384616,1.0,1.0,1.0,1220_1199_1198_1196_1192_1191_1190_1183_1181_1177_1155_1143_1142_1141_1140_1139_1138_1137_1135_1134_1132_1131_1130_1129_1128_1127_1124_1123_1122_1121_1120_1119_1117_1114_1111_1110_1107,2330_2341_2349_2355_2358_2359_2360_2362_2373_2377_2416_2428_2431_2438_2439_2443_2444_2446_2449_2452_2454_2457_2458_2461_2462_2463_2471_2472_2475_2477_2479_2483_2497_2498_2499_2500_2507,_-1_1.7807_2.1098_2.0902_0.9853_1.508_2.9378_1.6368_1.3381_1.2812_1.6231_2.5694_-1_1.9849_3.441_2.3408_-1_1.0985_1.4501_1.7961_1.9216_1.3089_2.3163_1.4118_1.5858_1.3369_1.3608_2.531_2.077_1.4977_1.2322_1.2753_1.2896_3.7_2.0827_-1_1.5746,0.3245614035087719,0.2078651685393258,3,1,1.0
122,10,2,970.0,1054.0,2541.0,2711.0,0.0415,30,1.51715,1.6770625,0.9545454545454546,0.9545454545454546,1.0,1.0,1.0,970_976_980_981_982_988_989_993_994_997_998_999_1000_1001_1002_1003_1005_1006_1007_1010_1011_1012_1013_1014_1015_1016_1018_1019_1052_1054,2541_2552_2555_2556_2557_2578_2580_2589_2590_2593_2597_2601_2607_2612_2613_2620_2626_2627_2632_2647_2652_2653_2657_2662_2663_2664_2685_2687_2694_2711,_-1_1.8692_2.2391_1.2763_1.2322_3.033_1.1681_1.5171_1.5172_1.2249_1.2454_1.4266_1.4578_1.8387_2.6225_1.8182_0.9124_1.2557_2.4212_-1_1.6422_-1_-1_1.2721_1.8743_2.4323_1.4322_-1_1.5208_-1,0.3529411764705882,0.175438596491228,3,1,1.0
123,10,2,1327.0,1269.0,2910.0,3023.0,0.045,23,1.8444,1.9111666666666671,0.8947368421052632,1.0,1.0,1.0,1.0,1327_1321_1319_1307_1306_1305_1301_1300_1299_1298_1296_1295_1294_1293_1292_1291_1286_1285_1284_1283_1281_1279_1269,2910_2913_2916_2931_2932_2934_2973_2976_2977_2980_2995_2997_2999_3000_3001_3004_3011_3014_3016_3017_3019_3021_3023,_1.8444_1.9646_2.3636_1.2147_1.3809_1.9171_1.5121_1.2584_4.4491_2.6724_2.071_1.5871_2.1262_1.3863_2.2362_1.387_1.416_1.5493_1.2012_2.6454_-1_-1_1.9515,0.3898305084745763,0.2017543859649122,3,1,1.0
124,10,2,1213.0,1278.0,2155.0,2227.0,0.0275,21,1.62985,1.7577388888888887,0.9473684210526316,1.0,1.0,1.0,1.0,1213_1221_1222_1225_1226_1235_1236_1237_1238_1248_1251_1252_1253_1254_1256_1258_1263_1264_1265_1266_1278,2155_2167_2171_2173_2178_2179_2181_2182_2184_2188_2192_2193_2194_2196_2199_2202_2205_2208_2219_2223_2227,_-1_1.4582_1.7543_2.1974_1.161_1.2704_-1_2.5709_1.5052_1.7536_2.6173_1.5094_1.2662_1.4823_1.9234_2.4869_1.6003_1.5054_-1_1.9177_1.6594,0.3181818181818182,0.2876712328767123,3,1,1.0
125,10,2,378.0,466.0,1675.0,1910.0,0.1646,19,1.8832,2.471007692307692,1.0,1.0,1.0,1.0,1.0,378_388_389_390_403_421_424_425_433_435_439_453_454_457_461_463_464_465_466,1675_1701_1703_1704_1710_1715_1726_1729_1752_1771_1777_1781_1797_1837_1864_1872_1880_1887_1910,_-1_2.8809_1.964_1.2781_-1_2.9158_3.3768_1.8321_0.8115_-1_1.8832_6.2184_-1_1.4028_-1_-1_1.8497_1.8772_3.8326,0.2134831460674157,0.0805084745762711,3,1,1.0
126,10,2,1047.0,1021.0,2714.0,2813.0,0.0871,14,1.4262,1.4265615384615384,0.75,0.875,0.875,1.0,1.0,1047_1046_1045_1044_1039_1038_1036_1035_1032_1029_1025_1023_1022_1021,2714_2718_2741_2761_2778_2791_2799_2800_2801_2805_2807_2810_2812_2813,_1.4509_1.5699_1.7126_1.1897_1.6073_1.0741_2.0026_1.3143_1.0619_1.2977_1.4262_1.4741_1.364_-1,0.5185185185185185,0.14,3,1,1.0
127,10,2,1066.0,1079.0,2296.0,2320.0,0.0396,8,1.8977,1.88825,1.0,1.0,1.0,1.0,1.0,1066_1067_1068_1069_1071_1074_1078_1079,2296_2299_2300_2301_2305_2313_2318_2320,_1.931_-1_1.8915_1.9039_-1_1.3622_1.5328_2.7081,0.5714285714285714,0.32,3,1,1.0
128,10,2,515.0,500.0,2510.0,2545.0,0.0241,8,1.5018,1.8319666666666663,0.875,1.0,1.0,1.0,1.0,515_512_510_507_505_504_503_500,2510_2517_2519_2525_2529_2530_2531_2545,_-1_3.6127_0.9627_1.595_2.3197_1.4086_-1_1.0931,0.5,0.2222222222222222,3,1,1.0
129,10,2,1304.0,1318.0,2927.0,2969.0,0.1463,9,1.6969,1.8588125,0.875,0.875,1.0,1.0,1.0,1304_1310_1311_1312_1313_1314_1316_1317_1318,2927_2942_2947_2951_2952_2959_2963_2966_2969,_1.6004_1.3687_2.3779_-1_3.0999_1.006_1.7315_1.6623_2.0238,0.6,0.2093023255813953,3,1,1.0
131,10,2,1144.0,1154.0,2387.0,2414.0,0.1004,8,1.42585,1.522675,0.7142857142857143,1.0,1.0,1.0,1.0,1144_1145_1146_1148_1149_1151_1152_1154,2387_2389_2390_2396_2399_2412_2413_2414,_2.4926_1.744_0.9117_1.3837_1.468_1.7653_1.2672_1.1489,0.7272727272727273,0.2857142857142857,3,1,1.0
132,10,2,336.0,320.0,1191.0,1217.0,0.0403,7,1.6152,1.70214,0.75,1.0,1.0,1.0,1.0,336_332_328_324_323_321_320,1191_1195_1204_1214_1215_1216_1217,_2.5368_1.6152_1.1433_-1_1.5693_1.6461_-1,0.4117647058823529,0.2592592592592592,3,1,1.0
133,10,2,1103.0,1067.0,2283.0,2300.0,0.2318,7,1.7869,1.80956,1.0,1.0,1.0,1.0,1.0,1103_1102_1101_1100_1099_1068_1067,2283_2284_2285_2292_2293_2299_2300,_1.604_2.0962_-1_1.7448_1.8159_-1_1.7869,0.1891891891891892,0.3888888888888889,3,1,1.0
134,10,2,1092.0,1081.0,2113.0,2137.0,0.0239,6,1.18945,1.1621,1.0,1.0,1.0,1.0,1.0,1092_1091_1087_1086_1083_1081,2113_2119_2123_2124_2131_2137,_1.0818_0.8859_1.3836_1.2971_-1_-1,0.5,0.24,3,1,1.0
135,10,2,1156.0,1186.0,2853.0,2905.0,0.1103,7,1.392,1.7595200000000002,0.8,1.0,1.0,1.0,1.0,1156_1157_1160_1163_1166_1167_1186,2853_2863_2869_2874_2878_2889_2905,_1.1553_1.2212_-1_2.5424_1.392_2.4867_-1,0.2258064516129032,0.1320754716981132,3,1,1.0
138,10,2,471.0,478.0,1952.0,2001.0,0.0294,5,1.42285,2.16405,1.0,1.0,1.0,1.0,1.0,471_472_476_477_478,1952_1977_1987_1994_2001,_-1_1.2748_4.6831_1.1274_1.5709,0.625,0.1,3,1,1.0
139,10,2,281.0,235.0,787.0,857.0,0.2065,6,1.5298,1.7381800000000005,0.8,1.0,1.0,1.0,1.0,281_280_275_270_236_235,787_788_821_829_850_857,_2.5402_1.5298_1.3708_-1_2.075_1.1751,0.1276595744680851,0.0845070422535211,3,1,1.0
140,10,2,367.0,330.0,1343.0,1383.0,0.0743,5,1.4015,1.9315,1.0,1.0,1.0,1.0,1.0,367_349_345_344_330,1343_1372_1377_1379_1383,_1.4015_3.1942_1.3427_1.1276_2.5915,0.131578947368421,0.1219512195121951,3,1,1.0
144,10,3,936.0,888.0,810.0,941.0,0.0405,20,2.1033,1.9832764705882355,1.0,1.0,1.0,1.0,1.0,936_935_934_933_929_928_927_926_923_922_920_919_918_916_914_911_910_909_908_888,810_812_823_826_828_831_843_850_866_872_876_878_879_914_915_918_920_929_940_941,_2.4327_1.3663_1.5709_1.2578_1.979_-1_2.9708_3.1405_-1_2.5059_2.1458_1.7765_2.1033_1.0712_2.1415_1.5244_2.2676_-1_1.2667_2.1948,0.4081632653061224,0.1515151515151515,3,1,1.0
146,10,3,801.0,807.0,1030.0,1063.0,0.0053,6,1.3229,1.5572199999999998,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,801_802_803_804_806_807,1030_1031_1032_1036_1060_1063,_-1_1.1727_1.3229_2.5651_1.5249_1.2005,0.8571428571428571,0.1764705882352941,3,1,1.0
147,10,3,943.0,963.0,1382.0,1468.0,0.1129,7,1.7605,1.770185714285714,0.8571428571428571,1.0,1.0,1.0,1.0,943_947_950_951_952_955_963,1382_1393_1416_1422_1425_1461_1468,_1.6872_1.2405_1.8538_1.3793_2.215_1.7605_2.255,0.3333333333333333,0.0804597701149425,3,1,1.0
148,10,4,861.0,879.0,13.0,53.0,0.0231,9,1.7287,2.0951714285714287,0.875,1.0,1.0,1.0,1.0,861_862_869_871_872_873_874_877_879,13_27_30_31_32_33_36_51_53,_1.7287_1.6978_1.4228_-1_2.3754_-1_3.4495_1.2055_2.7865,0.4736842105263157,0.2195121951219512,3,1,1.0
149,10,6,1029.0,1002.0,54.0,151.0,0.1741,8,2.2953,2.17108,0.0,0.75,1.0,1.0,1.0,1029_1028_1027_1022_1018_1012_1003_1002,54_79_80_85_98_118_147_151,_-1_2.4819_1.7947_1.7469_2.2953_-1_2.5366_-1,0.2857142857142857,0.0816326530612244,3,1,1.0
150,10,6,997.0,969.0,225.0,305.0,0.188,6,1.71775,1.897,0.3333333333333333,1.0,1.0,1.0,1.0,997_986_982_978_972_969,225_232_262_274_294_305,_-1_2.0302_1.4053_2.9071_1.2454_-1,0.2068965517241379,0.074074074074074,3,1,1.0
151,10,7,706.0,693.0,1395.0,1460.0,0.0441,8,1.54385,1.5078333333333334,1.0,1.0,1.0,1.0,1.0,706_705_704_702_700_699_694_693,1395_1398_1401_1426_1429_1430_1437_1460,_1.6258_1.8298_-1_-1_1.2923_1.4619_1.6698_1.1674,0.5714285714285714,0.1212121212121212,3,1,1.0
152,10,8,51.0,88.0,2018.0,2070.0,0.0891,6,2.4208,2.44085,0.3333333333333333,1.0,1.0,1.0,1.0,51_59_84_85_86_88,2018_2043_2066_2067_2068_2070,_-1_1.7183_3.2769_1.6449_3.1233_-1,0.1578947368421052,0.1132075471698113,3,1,1.0
154,11,1,257.0,288.0,2541.0,2687.0,0.0126,20,1.9943,1.8739736842105263,0.9444444444444444,1.0,1.0,1.0,1.0,257_258_259_260_261_264_266_267_268_269_273_275_276_277_278_279_280_284_287_288,2541_2550_2563_2565_2572_2599_2601_2605_2606_2610_2631_2636_2637_2640_2641_2642_2645_2677_2684_2687,_2.0593_1.6312_-1_1.2785_1.7628_1.1186_3.4343_1.0635_0.9213_1.9943_1.8392_0.967_2.1978_2.165_2.0707_3.1581_2.201_2.0973_2.1261_1.5195,0.625,0.1360544217687075,4,1,1.0
155,11,1,891.0,913.0,2559.0,2681.0,0.005,19,1.768,2.0389266666666668,1.0,1.0,1.0,1.0,1.0,891_892_893_894_895_896_897_900_901_902_903_905_906_907_908_909_910_911_913,2559_2561_2562_2574_2585_2588_2617_2620_2621_2625_2627_2639_2643_2658_2661_2664_2673_2675_2681,_2.5279_4.4007_1.7183_1.3727_1.1447_2.4264_-1_1.4408_1.1081_1.4759_1.4411_-1_-1_-1_2.7667_2.7102_2.3955_1.768_1.8869,0.8260869565217391,0.1544715447154471,2,1,1.0
156,11,1,1291.0,1313.0,596.0,712.0,0.0145,15,1.5505,1.7766230769230769,1.0,1.0,1.0,1.0,1.0,1291_1292_1294_1295_1296_1297_1299_1301_1302_1305_1306_1308_1311_1312_1313,596_618_623_629_630_631_633_639_644_651_654_666_667_695_712,_1.5505_3.8078_1.2187_1.3454_1.2783_-1_1.8672_1.6359_-1_1.912_1.8019_1.3106_2.7582_1.2065_1.4031,0.6521739130434783,0.1282051282051282,4,1,1.0
